Order,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice,Total Revenue,Total Revnue by Region
1011,Cus1202,Jacket,East,11/30/2023,6,35,210," 409,055.00 "
1012,Cus1462,Gloves,West,12/31/2023,5,20,100," 252,815.00 "
1013,Cus1315,Shirt,North,1/31/2024,8,50,400," 325,750.00 "
1014,Cus1198,Shoes,South,2/29/2024,10,60,600," 780,690.00 "
1015,Cus1137,Hat,East,3/31/2024,11,10,110," 408,845.00 "
1016,Cus1206,Socks,West,4/30/2024,4,20,80," 252,715.00 "
1017,Cus1207,Jacket,North,5/31/2024,3,30,90," 325,350.00 "
1018,Cus1436,Gloves,South,6/30/2024,12,25,300," 780,090.00 "
1019,Cus1420,Shoes,East,7/31/2024,5,15,75," 408,735.00 "
1020,Cus1189,Hat,West,8/31/2024,7,50,350," 252,635.00 "
1001,Cus1288,Shirt,North,1/31/2023,5,20,100," 325,260.00 "
1002,Cus1252,Shoes,South,2/28/2023,10,50,500," 779,790.00 "
1003,Cus1066,Hat,East,3/31/2023,7,15,105," 408,660.00 "
1004,Cus1190,Socks,West,4/30/2023,3,5,15," 252,285.00 "
1005,Cus1003,Jacket,North,5/31/2023,2,60,120," 325,160.00 "
1006,Cus1079,Gloves,South,6/30/2023,8,25,200," 779,290.00 "
1007,Cus1353,Shirt,East,7/31/2023,12,40,480," 408,555.00 "
1008,Cus1421,Shoes,West,8/31/2023,4,15,60," 252,270.00 "
1009,Cus1202,Hat,North,9/30/2023,7,10,70," 325,040.00 "
1010,Cus1411,Socks,South,10/31/2023,9,30,270," 779,090.00 "
1011,Cus1034,Jacket,East,11/30/2023,6,35,210," 408,075.00 "
1012,Cus1054,Gloves,West,12/31/2023,5,20,100," 252,210.00 "
1013,Cus1153,Shirt,North,1/31/2024,8,50,400," 324,970.00 "
1014,Cus1038,Shoes,South,2/29/2024,10,60,600," 778,820.00 "
1015,Cus1442,Hat,East,3/31/2024,11,10,110," 407,865.00 "
1016,Cus1318,Socks,West,4/30/2024,4,20,80," 252,110.00 "
1017,Cus1297,Jacket,North,5/31/2024,3,30,90," 324,570.00 "
1018,Cus1076,Gloves,South,6/30/2024,12,25,300," 778,220.00 "
1019,Cus1055,Shoes,East,7/31/2024,5,15,75," 407,755.00 "
1020,Cus1352,Hat,West,8/31/2024,7,50,350," 252,030.00 "
1001,Cus1188,Shirt,North,1/31/2023,5,20,100," 324,480.00 "
1002,Cus1094,Shoes,South,2/28/2023,10,50,500," 777,920.00 "
1003,Cus1404,Hat,East,3/31/2023,7,15,105," 407,680.00 "
1004,Cus1358,Socks,West,4/30/2023,3,5,15," 251,680.00 "
1005,Cus1096,Jacket,North,5/31/2023,2,60,120," 324,380.00 "
1006,Cus1059,Gloves,South,6/30/2023,8,25,200," 777,420.00 "
1007,Cus1327,Shirt,East,7/31/2023,12,40,480," 407,575.00 "
1008,Cus1453,Shoes,West,8/31/2023,4,15,60," 251,665.00 "
1009,Cus1213,Hat,North,9/30/2023,7,10,70," 324,260.00 "
1010,Cus1021,Socks,South,10/31/2023,9,30,270," 777,220.00 "
1011,Cus1282,Jacket,East,11/30/2023,6,35,210," 407,095.00 "
1012,Cus1088,Gloves,West,12/31/2023,5,20,100," 251,605.00 "
1013,Cus1026,Shirt,North,1/31/2024,8,50,400," 324,190.00 "
1014,Cus1026,Shoes,South,2/29/2024,10,60,600," 776,950.00 "
1015,Cus1037,Hat,East,3/31/2024,11,10,110," 406,885.00 "
1016,Cus1099,Socks,West,4/30/2024,4,20,80," 251,505.00 "
1017,Cus1459,Jacket,North,5/31/2024,3,30,90," 323,790.00 "
1018,Cus1289,Gloves,South,6/30/2024,12,25,300," 776,350.00 "
1019,Cus1428,Shoes,East,7/31/2024,5,15,75," 406,775.00 "
1020,Cus1293,Hat,West,8/31/2024,7,50,350," 251,425.00 "
1001,Cus1080,Shirt,North,1/31/2023,5,20,100," 323,700.00 "
1002,Cus1466,Shoes,South,2/28/2023,10,50,500," 776,050.00 "
1003,Cus1455,Hat,East,3/31/2023,7,15,105," 406,700.00 "
1004,Cus1002,Socks,West,4/30/2023,3,5,15," 251,075.00 "
1005,Cus1210,Jacket,North,5/31/2023,2,60,120," 323,600.00 "
1006,Cus1366,Gloves,South,6/30/2023,8,25,200," 775,550.00 "
1007,Cus1445,Shirt,East,7/31/2023,12,40,480," 406,595.00 "
1008,Cus1183,Shoes,West,8/31/2023,4,15,60," 251,060.00 "
1009,Cus1389,Hat,North,9/30/2023,7,10,70," 323,480.00 "
1010,Cus1094,Socks,South,10/31/2023,9,30,270," 775,350.00 "
1011,Cus1341,Jacket,East,11/30/2023,6,35,210," 406,115.00 "
1012,Cus1321,Gloves,West,12/31/2023,5,20,100," 251,000.00 "
1013,Cus1062,Shirt,North,1/31/2024,8,50,400," 323,410.00 "
1014,Cus1100,Shoes,South,2/29/2024,10,60,600," 775,080.00 "
1015,Cus1493,Hat,East,3/31/2024,11,10,110," 405,905.00 "
1016,Cus1358,Socks,West,4/30/2024,4,20,80," 250,900.00 "
1017,Cus1448,Jacket,North,5/31/2024,3,30,90," 323,010.00 "
1018,Cus1027,Gloves,South,6/30/2024,12,25,300," 774,480.00 "
1019,Cus1478,Shoes,East,7/31/2024,5,15,75," 405,795.00 "
1020,Cus1387,Hat,West,8/31/2024,7,50,350," 250,820.00 "
1001,Cus1022,Shirt,North,1/31/2023,5,20,100," 322,920.00 "
1002,Cus1481,Shoes,South,2/28/2023,10,50,500," 774,180.00 "
1003,Cus1249,Hat,East,3/31/2023,7,15,105," 405,720.00 "
1004,Cus1416,Socks,West,4/30/2023,3,5,15," 250,470.00 "
1005,Cus1495,Jacket,North,5/31/2023,2,60,120," 322,820.00 "
1006,Cus1194,Gloves,South,6/30/2023,8,25,200," 773,680.00 "
1007,Cus1126,Shirt,East,7/31/2023,12,40,480," 405,615.00 "
1008,Cus1334,Shoes,West,8/31/2023,4,15,60," 250,455.00 "
1009,Cus1406,Hat,North,9/30/2023,7,10,70," 322,700.00 "
1010,Cus1142,Socks,South,10/31/2023,9,30,270," 773,480.00 "
1011,Cus1417,Jacket,East,11/30/2023,6,35,210," 405,135.00 "
1012,Cus1009,Gloves,West,12/31/2023,5,20,100," 250,395.00 "
1013,Cus1438,Shirt,North,1/31/2024,8,50,400," 322,630.00 "
1014,Cus1127,Shoes,South,2/29/2024,10,60,600," 773,210.00 "
1015,Cus1455,Hat,East,3/31/2024,11,10,110," 404,925.00 "
1016,Cus1402,Socks,West,4/30/2024,4,20,80," 250,295.00 "
1017,Cus1146,Jacket,North,5/31/2024,3,30,90," 322,230.00 "
1018,Cus1045,Gloves,South,6/30/2024,12,25,300," 772,610.00 "
1019,Cus1293,Shoes,East,7/31/2024,5,15,75," 404,815.00 "
1020,Cus1331,Hat,West,8/31/2024,7,50,350," 250,215.00 "
1001,Cus1164,Shirt,North,1/31/2023,5,20,100," 322,140.00 "
1002,Cus1377,Shoes,South,2/28/2023,10,50,500," 772,310.00 "
1003,Cus1157,Hat,East,3/31/2023,7,15,105," 404,740.00 "
1004,Cus1072,Socks,West,4/30/2023,3,5,15," 249,865.00 "
1005,Cus1027,Jacket,North,5/31/2023,2,60,120," 322,040.00 "
1006,Cus1368,Gloves,South,6/30/2023,8,25,200," 771,810.00 "
1007,Cus1338,Shirt,East,7/31/2023,12,40,480," 404,635.00 "
1008,Cus1229,Shoes,West,8/31/2023,4,15,60," 249,850.00 "
1009,Cus1264,Hat,North,9/30/2023,7,10,70," 321,920.00 "
1010,Cus1224,Socks,South,10/31/2023,9,30,270," 771,610.00 "
1011,Cus1270,Jacket,East,11/30/2023,6,35,210," 404,155.00 "
1012,Cus1320,Gloves,West,12/31/2023,5,20,100," 249,790.00 "
1013,Cus1425,Shirt,North,1/31/2024,8,50,400," 321,850.00 "
1014,Cus1219,Shoes,South,2/29/2024,10,60,600," 771,340.00 "
1015,Cus1247,Hat,East,3/31/2024,11,10,110," 403,945.00 "
1016,Cus1297,Socks,West,4/30/2024,4,20,80," 249,690.00 "
1017,Cus1350,Jacket,North,5/31/2024,3,30,90," 321,450.00 "
1018,Cus1461,Gloves,South,6/30/2024,12,25,300," 770,740.00 "
1019,Cus1283,Shoes,East,7/31/2024,5,15,75," 403,835.00 "
1020,Cus1205,Hat,West,8/31/2024,7,50,350," 249,610.00 "
1001,Cus1453,Shirt,North,1/31/2023,5,20,100," 321,360.00 "
1002,Cus1418,Shoes,South,2/28/2023,10,50,500," 770,440.00 "
1003,Cus1053,Hat,East,3/31/2023,7,15,105," 403,760.00 "
1004,Cus1375,Socks,West,4/30/2023,3,5,15," 249,260.00 "
1005,Cus1433,Jacket,North,5/31/2023,2,60,120," 321,260.00 "
1006,Cus1236,Gloves,South,6/30/2023,8,25,200," 769,940.00 "
1007,Cus1103,Shirt,East,7/31/2023,12,40,480," 403,655.00 "
1008,Cus1235,Shoes,West,8/31/2023,4,15,60," 249,245.00 "
1009,Cus1182,Hat,North,9/30/2023,7,10,70," 321,140.00 "
1010,Cus1159,Socks,South,10/31/2023,9,30,270," 769,740.00 "
1011,Cus1220,Jacket,East,11/30/2023,6,35,210," 403,175.00 "
1012,Cus1299,Gloves,West,12/31/2023,5,20,100," 249,185.00 "
1013,Cus1260,Shirt,North,1/31/2024,8,50,400," 321,070.00 "
1014,Cus1044,Shoes,South,2/29/2024,10,60,600," 769,470.00 "
1015,Cus1266,Hat,East,3/31/2024,11,10,110," 402,965.00 "
1016,Cus1358,Socks,West,4/30/2024,4,20,80," 249,085.00 "
1017,Cus1369,Jacket,North,5/31/2024,3,30,90," 320,670.00 "
1018,Cus1399,Gloves,South,6/30/2024,12,25,300," 768,870.00 "
1019,Cus1165,Shoes,East,7/31/2024,5,15,75," 402,855.00 "
1020,Cus1214,Hat,West,8/31/2024,7,50,350," 249,005.00 "
1001,Cus1430,Shirt,North,1/31/2023,5,20,100," 320,580.00 "
1002,Cus1291,Shoes,South,2/28/2023,10,50,500," 768,570.00 "
1003,Cus1371,Hat,East,3/31/2023,7,15,105," 402,780.00 "
1004,Cus1130,Socks,West,4/30/2023,3,5,15," 248,655.00 "
1005,Cus1425,Jacket,North,5/31/2023,2,60,120," 320,480.00 "
1006,Cus1361,Gloves,South,6/30/2023,8,25,200," 768,070.00 "
1007,Cus1128,Shirt,East,7/31/2023,12,40,480," 402,675.00 "
1008,Cus1378,Shoes,West,8/31/2023,4,15,60," 248,640.00 "
1009,Cus1231,Hat,North,9/30/2023,7,10,70," 320,360.00 "
1010,Cus1139,Socks,South,10/31/2023,9,30,270," 767,870.00 "
1011,Cus1176,Jacket,East,11/30/2023,6,35,210," 402,195.00 "
1012,Cus1488,Gloves,West,12/31/2023,5,20,100," 248,580.00 "
1013,Cus1242,Shirt,North,1/31/2024,8,50,400," 320,290.00 "
1014,Cus1078,Shoes,South,2/29/2024,10,60,600," 767,600.00 "
1015,Cus1058,Hat,East,3/31/2024,11,10,110," 401,985.00 "
1016,Cus1374,Socks,West,4/30/2024,4,20,80," 248,480.00 "
1017,Cus1199,Jacket,North,5/31/2024,3,30,90," 319,890.00 "
1018,Cus1198,Gloves,South,6/30/2024,12,25,300," 767,000.00 "
1019,Cus1245,Shoes,East,7/31/2024,5,15,75," 401,875.00 "
1020,Cus1270,Hat,West,8/31/2024,7,50,350," 248,400.00 "
1001,Cus1126,Shirt,North,1/31/2023,5,20,100," 319,800.00 "
1002,Cus1241,Shoes,South,2/28/2023,10,50,500," 766,700.00 "
1003,Cus1130,Hat,East,3/31/2023,7,15,105," 401,800.00 "
1004,Cus1375,Socks,West,4/30/2023,3,5,15," 248,050.00 "
1005,Cus1180,Jacket,North,5/31/2023,2,60,120," 319,700.00 "
1006,Cus1421,Gloves,South,6/30/2023,8,25,200," 766,200.00 "
1007,Cus1351,Shirt,East,7/31/2023,12,40,480," 401,695.00 "
1008,Cus1020,Shoes,West,8/31/2023,4,15,60," 248,035.00 "
1009,Cus1320,Hat,North,9/30/2023,7,10,70," 319,580.00 "
1010,Cus1239,Socks,South,10/31/2023,9,30,270," 766,000.00 "
1011,Cus1315,Jacket,East,11/30/2023,6,35,210," 401,215.00 "
1012,Cus1040,Gloves,West,12/31/2023,5,20,100," 247,975.00 "
1013,Cus1310,Shirt,North,1/31/2024,8,50,400," 319,510.00 "
1014,Cus1338,Shoes,South,2/29/2024,10,60,600," 765,730.00 "
1015,Cus1500,Hat,East,3/31/2024,11,10,110," 401,005.00 "
1016,Cus1364,Socks,West,4/30/2024,4,20,80," 247,875.00 "
1017,Cus1258,Jacket,North,5/31/2024,3,30,90," 319,110.00 "
1018,Cus1149,Gloves,South,6/30/2024,12,25,300," 765,130.00 "
1019,Cus1366,Shoes,East,7/31/2024,5,15,75," 400,895.00 "
1020,Cus1243,Hat,West,8/31/2024,7,50,350," 247,795.00 "
1001,Cus1171,Shirt,North,1/31/2023,5,20,100," 319,020.00 "
1002,Cus1245,Shoes,South,2/28/2023,10,50,500," 764,830.00 "
1003,Cus1340,Hat,East,3/31/2023,7,15,105," 400,820.00 "
1004,Cus1436,Socks,West,4/30/2023,3,5,15," 247,445.00 "
1005,Cus1180,Jacket,North,5/31/2023,2,60,120," 318,920.00 "
1006,Cus1401,Gloves,South,6/30/2023,8,25,200," 764,330.00 "
1007,Cus1434,Shirt,East,7/31/2023,12,40,480," 400,715.00 "
1008,Cus1429,Shoes,West,8/31/2023,4,15,60," 247,430.00 "
1009,Cus1201,Hat,North,9/30/2023,7,10,70," 318,800.00 "
1010,Cus1094,Socks,South,10/31/2023,9,30,270," 764,130.00 "
1011,Cus1014,Jacket,East,11/30/2023,6,35,210," 400,235.00 "
1012,Cus1378,Gloves,West,12/31/2023,5,20,100," 247,370.00 "
1013,Cus1226,Shirt,North,1/31/2024,8,50,400," 318,730.00 "
1014,Cus1306,Shoes,South,2/29/2024,10,60,600," 763,860.00 "
1015,Cus1351,Hat,East,3/31/2024,11,10,110," 400,025.00 "
1016,Cus1117,Socks,West,4/30/2024,4,20,80," 247,270.00 "
1017,Cus1456,Jacket,North,5/31/2024,3,30,90," 318,330.00 "
1018,Cus1055,Gloves,South,6/30/2024,12,25,300," 763,260.00 "
1019,Cus1100,Shoes,East,7/31/2024,5,15,75," 399,915.00 "
1020,Cus1194,Hat,West,8/31/2024,7,50,350," 247,190.00 "
1001,Cus1414,Shirt,North,1/31/2023,5,20,100," 318,240.00 "
1002,Cus1252,Shoes,South,2/28/2023,10,50,500," 762,960.00 "
1003,Cus1415,Hat,East,3/31/2023,7,15,105," 399,840.00 "
1004,Cus1189,Socks,West,4/30/2023,3,5,15," 246,840.00 "
1005,Cus1403,Jacket,North,5/31/2023,2,60,120," 318,140.00 "
1006,Cus1408,Gloves,South,6/30/2023,8,25,200," 762,460.00 "
1007,Cus1108,Shirt,East,7/31/2023,12,40,480," 399,735.00 "
1008,Cus1334,Shoes,West,8/31/2023,4,15,60," 246,825.00 "
1009,Cus1108,Hat,North,9/30/2023,7,10,70," 318,020.00 "
1010,Cus1023,Socks,South,10/31/2023,9,30,270," 762,260.00 "
1011,Cus1197,Jacket,East,11/30/2023,6,35,210," 399,255.00 "
1012,Cus1275,Gloves,West,12/31/2023,5,20,100," 246,765.00 "
1013,Cus1334,Shirt,North,1/31/2024,8,50,400," 317,950.00 "
1014,Cus1253,Shoes,South,2/29/2024,10,60,600," 761,990.00 "
1015,Cus1086,Hat,East,3/31/2024,11,10,110," 399,045.00 "
1016,Cus1038,Socks,West,4/30/2024,4,20,80," 246,665.00 "
1017,Cus1040,Jacket,North,5/31/2024,3,30,90," 317,550.00 "
1018,Cus1032,Gloves,South,6/30/2024,12,25,300," 761,390.00 "
1019,Cus1313,Shoes,East,7/31/2024,5,15,75," 398,935.00 "
1020,Cus1470,Hat,West,8/31/2024,7,50,350," 246,585.00 "
1001,Cus1322,Shirt,North,1/31/2023,5,20,100," 317,460.00 "
1002,Cus1403,Shoes,South,2/28/2023,10,50,500," 761,090.00 "
1003,Cus1025,Hat,East,3/31/2023,7,15,105," 398,860.00 "
1004,Cus1063,Socks,West,4/30/2023,3,5,15," 246,235.00 "
1005,Cus1465,Jacket,North,5/31/2023,2,60,120," 317,360.00 "
1006,Cus1391,Gloves,South,6/30/2023,8,25,200," 760,590.00 "
1007,Cus1175,Shirt,East,7/31/2023,12,40,480," 398,755.00 "
1008,Cus1076,Shoes,West,8/31/2023,4,15,60," 246,220.00 "
1009,Cus1314,Hat,North,9/30/2023,7,10,70," 317,240.00 "
1010,Cus1460,Socks,South,10/31/2023,9,30,270," 760,390.00 "
1011,Cus1270,Jacket,East,11/30/2023,6,35,210," 398,275.00 "
1012,Cus1207,Gloves,West,12/31/2023,5,20,100," 246,160.00 "
1013,Cus1159,Shirt,North,1/31/2024,8,50,400," 317,170.00 "
1014,Cus1121,Shoes,South,2/29/2024,10,60,600," 760,120.00 "
1015,Cus1242,Hat,East,3/31/2024,11,10,110," 398,065.00 "
1016,Cus1471,Socks,West,4/30/2024,4,20,80," 246,060.00 "
1017,Cus1369,Jacket,North,5/31/2024,3,30,90," 316,770.00 "
1018,Cus1042,Gloves,South,6/30/2024,12,25,300," 759,520.00 "
1019,Cus1359,Shoes,East,7/31/2024,5,15,75," 397,955.00 "
1020,Cus1360,Hat,West,8/31/2024,7,50,350," 245,980.00 "
1001,Cus1441,Shirt,North,1/31/2023,5,20,100," 316,680.00 "
1002,Cus1291,Shoes,South,2/28/2023,10,50,500," 759,220.00 "
1003,Cus1453,Hat,East,3/31/2023,7,15,105," 397,880.00 "
1004,Cus1190,Socks,West,4/30/2023,3,5,15," 245,630.00 "
1005,Cus1027,Jacket,North,5/31/2023,2,60,120," 316,580.00 "
1006,Cus1013,Gloves,South,6/30/2023,8,25,200," 758,720.00 "
1007,Cus1390,Shirt,East,7/31/2023,12,40,480," 397,775.00 "
1008,Cus1453,Shoes,West,8/31/2023,4,15,60," 245,615.00 "
1009,Cus1051,Hat,North,9/30/2023,7,10,70," 316,460.00 "
1010,Cus1075,Socks,South,10/31/2023,9,30,270," 758,520.00 "
1011,Cus1347,Jacket,East,11/30/2023,6,35,210," 397,295.00 "
1012,Cus1068,Gloves,West,12/31/2023,5,20,100," 245,555.00 "
1013,Cus1211,Shirt,North,1/31/2024,8,50,400," 316,390.00 "
1014,Cus1455,Shoes,South,2/29/2024,10,60,600," 758,250.00 "
1015,Cus1145,Hat,East,3/31/2024,11,10,110," 397,085.00 "
1016,Cus1438,Socks,West,4/30/2024,4,20,80," 245,455.00 "
1017,Cus1351,Jacket,North,5/31/2024,3,30,90," 315,990.00 "
1018,Cus1310,Gloves,South,6/30/2024,12,25,300," 757,650.00 "
1019,Cus1072,Shoes,East,7/31/2024,5,15,75," 396,975.00 "
1020,Cus1468,Hat,West,8/31/2024,7,50,350," 245,375.00 "
1001,Cus1308,Shirt,North,1/31/2023,5,20,100," 315,900.00 "
1002,Cus1380,Shoes,South,2/28/2023,10,50,500," 757,350.00 "
1003,Cus1327,Hat,East,3/31/2023,7,15,105," 396,900.00 "
1004,Cus1189,Socks,West,4/30/2023,3,5,15," 245,025.00 "
1005,Cus1407,Jacket,North,5/31/2023,2,60,120," 315,800.00 "
1006,Cus1028,Gloves,South,6/30/2023,8,25,200," 756,850.00 "
1007,Cus1292,Shirt,East,7/31/2023,12,40,480," 396,795.00 "
1008,Cus1283,Shoes,West,8/31/2023,4,15,60," 245,010.00 "
1009,Cus1300,Hat,North,9/30/2023,7,10,70," 315,680.00 "
1010,Cus1289,Socks,South,10/31/2023,9,30,270," 756,650.00 "
1011,Cus1346,Jacket,East,11/30/2023,6,35,210," 396,315.00 "
1012,Cus1355,Gloves,West,12/31/2023,5,20,100," 244,950.00 "
1013,Cus1301,Shirt,North,1/31/2024,8,50,400," 315,610.00 "
1014,Cus1451,Shoes,South,2/29/2024,10,60,600," 756,380.00 "
1015,Cus1091,Hat,East,3/31/2024,11,10,110," 396,105.00 "
1016,Cus1425,Socks,West,4/30/2024,4,20,80," 244,850.00 "
1017,Cus1441,Jacket,North,5/31/2024,3,30,90," 315,210.00 "
1018,Cus1400,Gloves,South,6/30/2024,12,25,300," 755,780.00 "
1019,Cus1341,Shoes,East,7/31/2024,5,15,75," 395,995.00 "
1020,Cus1253,Hat,West,8/31/2024,7,50,350," 244,770.00 "
1001,Cus1054,Shirt,North,1/31/2023,5,20,100," 315,120.00 "
1002,Cus1408,Shoes,South,2/28/2023,10,50,500," 755,480.00 "
1003,Cus1350,Hat,East,3/31/2023,7,15,105," 395,920.00 "
1004,Cus1429,Socks,West,4/30/2023,3,5,15," 244,420.00 "
1005,Cus1410,Jacket,North,5/31/2023,2,60,120," 315,020.00 "
1006,Cus1387,Gloves,South,6/30/2023,8,25,200," 754,980.00 "
1007,Cus1012,Shirt,East,7/31/2023,12,40,480," 395,815.00 "
1008,Cus1335,Shoes,West,8/31/2023,4,15,60," 244,405.00 "
1009,Cus1067,Hat,North,9/30/2023,7,10,70," 314,900.00 "
1010,Cus1111,Socks,South,10/31/2023,9,30,270," 754,780.00 "
1011,Cus1342,Jacket,East,11/30/2023,6,35,210," 395,335.00 "
1012,Cus1465,Gloves,West,12/31/2023,5,20,100," 244,345.00 "
1013,Cus1306,Shirt,North,1/31/2024,8,50,400," 314,830.00 "
1014,Cus1070,Shoes,South,2/29/2024,10,60,600," 754,510.00 "
1015,Cus1392,Hat,East,3/31/2024,11,10,110," 395,125.00 "
1016,Cus1200,Socks,West,4/30/2024,4,20,80," 244,245.00 "
1017,Cus1322,Jacket,North,5/31/2024,3,30,90," 314,430.00 "
1018,Cus1320,Gloves,South,6/30/2024,12,25,300," 753,910.00 "
1019,Cus1425,Shoes,East,7/31/2024,5,15,75," 395,015.00 "
1020,Cus1467,Hat,West,8/31/2024,7,50,350," 244,165.00 "
1001,Cus1375,Shirt,North,1/31/2023,5,20,100," 314,340.00 "
1002,Cus1016,Shoes,South,2/28/2023,10,50,500," 753,610.00 "
1003,Cus1027,Hat,East,3/31/2023,7,15,105," 394,940.00 "
1004,Cus1393,Socks,West,4/30/2023,3,5,15," 243,815.00 "
1005,Cus1427,Jacket,North,5/31/2023,2,60,120," 314,240.00 "
1006,Cus1013,Gloves,South,6/30/2023,8,25,200," 753,110.00 "
1007,Cus1434,Shirt,East,7/31/2023,12,40,480," 394,835.00 "
1008,Cus1482,Shoes,West,8/31/2023,4,15,60," 243,800.00 "
1009,Cus1046,Hat,North,9/30/2023,7,10,70," 314,120.00 "
1010,Cus1156,Socks,South,10/31/2023,9,30,270," 752,910.00 "
1011,Cus1450,Jacket,East,11/30/2023,6,35,210," 394,355.00 "
1012,Cus1192,Gloves,West,12/31/2023,5,20,100," 243,740.00 "
1013,Cus1226,Shirt,North,1/31/2024,8,50,400," 314,050.00 "
1014,Cus1474,Shoes,South,2/29/2024,10,60,600," 752,640.00 "
1015,Cus1020,Hat,East,3/31/2024,11,10,110," 394,145.00 "
1016,Cus1351,Socks,West,4/30/2024,4,20,80," 243,640.00 "
1017,Cus1287,Jacket,North,5/31/2024,3,30,90," 313,650.00 "
1018,Cus1366,Gloves,South,6/30/2024,12,25,300," 752,040.00 "
1019,Cus1467,Shoes,East,7/31/2024,5,15,75," 394,035.00 "
1020,Cus1362,Hat,West,8/31/2024,7,50,350," 243,560.00 "
1001,Cus1374,Shirt,North,1/31/2023,5,20,100," 313,560.00 "
1002,Cus1036,Shoes,South,2/28/2023,10,50,500," 751,740.00 "
1003,Cus1393,Hat,East,3/31/2023,7,15,105," 393,960.00 "
1004,Cus1282,Socks,West,4/30/2023,3,5,15," 243,210.00 "
1005,Cus1437,Jacket,North,5/31/2023,2,60,120," 313,460.00 "
1006,Cus1335,Gloves,South,6/30/2023,8,25,200," 751,240.00 "
1007,Cus1040,Shirt,East,7/31/2023,12,40,480," 393,855.00 "
1008,Cus1013,Shoes,West,8/31/2023,4,15,60," 243,195.00 "
1009,Cus1173,Hat,North,9/30/2023,7,10,70," 313,340.00 "
1010,Cus1242,Socks,South,10/31/2023,9,30,270," 751,040.00 "
1011,Cus1325,Jacket,East,11/30/2023,6,35,210," 393,375.00 "
1012,Cus1082,Gloves,West,12/31/2023,5,20,100," 243,135.00 "
1013,Cus1346,Shirt,North,1/31/2024,8,50,400," 313,270.00 "
1014,Cus1064,Shoes,South,2/29/2024,10,60,600," 750,770.00 "
1015,Cus1269,Hat,East,3/31/2024,11,10,110," 393,165.00 "
1016,Cus1158,Socks,West,4/30/2024,4,20,80," 243,035.00 "
1017,Cus1153,Jacket,North,5/31/2024,3,30,90," 312,870.00 "
1018,Cus1015,Gloves,South,6/30/2024,12,25,300," 750,170.00 "
1019,Cus1041,Shoes,East,7/31/2024,5,15,75," 393,055.00 "
1020,Cus1113,Hat,West,8/31/2024,7,50,350," 242,955.00 "
1001,Cus1499,Shirt,North,1/31/2023,5,20,100," 312,780.00 "
1002,Cus1324,Shoes,South,2/28/2023,10,50,500," 749,870.00 "
1003,Cus1153,Hat,East,3/31/2023,7,15,105," 392,980.00 "
1004,Cus1022,Socks,West,4/30/2023,3,5,15," 242,605.00 "
1005,Cus1185,Jacket,North,5/31/2023,2,60,120," 312,680.00 "
1006,Cus1371,Gloves,South,6/30/2023,8,25,200," 749,370.00 "
1007,Cus1440,Shirt,East,7/31/2023,12,40,480," 392,875.00 "
1008,Cus1282,Shoes,West,8/31/2023,4,15,60," 242,590.00 "
1009,Cus1482,Hat,North,9/30/2023,7,10,70," 312,560.00 "
1010,Cus1217,Socks,South,10/31/2023,9,30,270," 749,170.00 "
1011,Cus1408,Jacket,East,11/30/2023,6,35,210," 392,395.00 "
1012,Cus1439,Gloves,West,12/31/2023,5,20,100," 242,530.00 "
1013,Cus1377,Shirt,North,1/31/2024,8,50,400," 312,490.00 "
1014,Cus1041,Shoes,South,2/29/2024,10,60,600," 748,900.00 "
1015,Cus1009,Hat,East,3/31/2024,11,10,110," 392,185.00 "
1016,Cus1066,Socks,West,4/30/2024,4,20,80," 242,430.00 "
1017,Cus1342,Jacket,North,5/31/2024,3,30,90," 312,090.00 "
1018,Cus1262,Gloves,South,6/30/2024,12,25,300," 748,300.00 "
1019,Cus1260,Shoes,East,7/31/2024,5,15,75," 392,075.00 "
1020,Cus1491,Hat,West,8/31/2024,7,50,350," 242,350.00 "
1001,Cus1370,Shirt,North,1/31/2023,5,20,100," 312,000.00 "
1002,Cus1420,Shoes,South,2/28/2023,10,50,500," 748,000.00 "
1003,Cus1411,Hat,East,3/31/2023,7,15,105," 392,000.00 "
1004,Cus1465,Socks,West,4/30/2023,3,5,15," 242,000.00 "
1005,Cus1279,Jacket,North,5/31/2023,2,60,120," 311,900.00 "
1006,Cus1202,Gloves,South,6/30/2023,8,25,200," 747,500.00 "
1007,Cus1187,Shirt,East,7/31/2023,12,40,480," 391,895.00 "
1008,Cus1001,Shoes,West,8/31/2023,4,15,60," 241,985.00 "
1009,Cus1275,Hat,North,9/30/2023,7,10,70," 311,780.00 "
1010,Cus1434,Socks,South,10/31/2023,9,30,270," 747,300.00 "
1011,Cus1164,Jacket,East,11/30/2023,6,35,210," 391,415.00 "
1012,Cus1412,Gloves,West,12/31/2023,5,20,100," 241,925.00 "
1013,Cus1230,Shirt,North,1/31/2024,8,50,400," 311,710.00 "
1014,Cus1442,Shoes,South,2/29/2024,10,60,600," 747,030.00 "
1015,Cus1068,Hat,East,3/31/2024,11,10,110," 391,205.00 "
1016,Cus1472,Socks,West,4/30/2024,4,20,80," 241,825.00 "
1017,Cus1162,Jacket,North,5/31/2024,3,30,90," 311,310.00 "
1018,Cus1008,Gloves,South,6/30/2024,12,25,300," 746,430.00 "
1019,Cus1468,Shoes,East,7/31/2024,5,15,75," 391,095.00 "
1020,Cus1101,Hat,West,8/31/2024,7,50,350," 241,745.00 "
